"","BIN","Borough","House","Street.Name","Job.Type","Work.Type","Permit.Status","Filing.Date","Expiration.Date","Job.Start.Date","Lat","Long"
"5871",3011711,"BROOKLYN","702","45 STREET","A3","EQ","ISSUED","07/30/2020","07/30/2021",2020-07-30,40.645022,-74.002645
"5872",4032013,"QUEENS","70-65","QUEENS BOULEVARD","NB","PL","ISSUED","07/30/2020","07/30/2021",2020-07-30,40.73955,-73.892042
"5873",3106519,"BROOKLYN","460","EAST NEW YORK AVENUE","A1","","ISSUED","07/30/2020","09/25/2020",2020-07-31,40.661769,-73.947307
"5874",2075373,"BRONX","3309","AGAR PLACE","A2","OT","ISSUED","07/30/2020","11/15/2020",2020-07-30,40.839187,-73.818021
"5875",1035322,"MANHATTAN","292","MADISON AVENUE","A2","OT","ISSUED","07/30/2020","03/29/2021",2020-07-30,40.75189,-73.979965
"5876",3100997,"BROOKLYN","6","EAST 57TH STREET","A2","OT","ISSUED","07/30/2020","11/01/2020",2020-07-30,40.65628,-73.924069
"5877",4003105,"QUEENS","33-00","NORTHERN BOULEVARD","A2","OT","ISSUED","07/30/2020","04/20/2021",2020-07-30,40.751986,-73.931099
"5878",4219461,"QUEENS","111-38","176 STREET","A2","OT","ISSUED","07/30/2020","03/15/2021",2020-08-13,40.695796,-73.776205
"5879",3058228,"BROOKLYN","111","WILLOUGHBY STREET","A2","OT","ISSUED","07/30/2020","10/30/2020",2020-07-30,40.69214,-73.984628
"5880",1036505,"MANHATTAN","425","PARK AVENUE","A3","EQ","ISSUED","07/30/2020","07/30/2021",2020-07-30,40.760512,-73.971541
"5881",1088894,"MANHATTAN","1","CLARKSON STREET","A2","OT","ISSUED","07/30/2020","01/12/2021",2020-07-30,40.729371,-74.005654
"5882",3421392,"BROOKLYN","508A","LEXINGTON AVENUE","NB","","ISSUED","07/31/2020","08/02/2021",2020-07-10,40.688887,-73.940348
"5883",3421392,"BROOKLYN","508A","LEXINGTON AVENUE","NB","","ISSUED","07/31/2020","08/02/2021",2020-07-13,40.688887,-73.940348
"5884",4223737,"QUEENS","86-06","SANTIAGO STREET","NB","","ISSUED","07/31/2020","08/02/2021",2020-02-13,40.720269,-73.77491
"5885",3002395,"BROOKLYN","42","GARDEN PLACE","A2","OT","ISSUED","07/31/2020","12/08/2020",2020-07-31,40.692254,-73.996441
"5886",4059503,"QUEENS","61-71","56 STREET","A2","OT","ISSUED","07/31/2020","10/14/2020",2020-07-31,40.713798,-73.907129
"5887",2013780,"BRONX","2327","GRAND CONCOURSE","A2","OT","ISSUED","07/31/2020","11/20/2020",2020-07-31,40.858187,-73.899517
"5888",2062990,"BRONX","641","EAST 224 STREET","A3","OT","ISSUED","07/31/2020","04/18/2021",2020-07-31,40.887709,-73.862741
"5889",2011848,"BRONX","551","EAST 179 STREET","A2","OT","ISSUED","07/31/2020","01/18/2021",2020-07-31,40.848726,-73.893874
"5890",4004860,"QUEENS","30-07","NORTHERN BLVD","A2","OT","ISSUED","07/31/2020","01/26/2021",2020-06-25,40.751105,-73.934572
"5891",4137636,"QUEENS","39-14","214 PL","A2","OT","ISSUED","06/17/2020","12/18/2020",2020-08-02,40.76538,-73.769892
"5892",3115726,"BROOKLYN","139","WINTHROP STREET","A2","MH","ISSUED","08/03/2020","02/27/2021",2020-08-03,40.656793,-73.955277
"5893",1024849,"MANHATTAN","1717","BROADWAY","A2","MH","ISSUED","08/03/2020","04/11/2021",2020-08-03,40.764291,-73.982824
"5894",1016972,"MANHATTAN","131","MADISON AVENUE","A2","OT","ISSUED","08/03/2020","03/23/2021",2020-08-03,40.745764,-73.984402
"5895",1030544,"MANHATTAN","2101","BROADWAY","A2","OT","ISSUED","08/03/2020","01/31/2021",2020-07-09,40.779725,-73.981686
"5896",4204942,"QUEENS","135-14","LIBERTY AVE","A1","","ISSUED","08/03/2020","04/24/2021",2020-08-03,40.69168,-73.81164
"5897",4204942,"QUEENS","135-14","LIBERTY AVE","A1","","ISSUED","08/03/2020","04/24/2021",2020-08-03,40.69168,-73.81164
"5898",4204942,"QUEENS","135-14","LIBERTY AVE","A1","","ISSUED","08/03/2020","04/24/2021",2020-08-03,40.69168,-73.81164
"5899",1045381,"MANHATTAN","1175","YORK AVENUE","A2","OT","ISSUED","08/03/2020","10/16/2020",2020-08-03,40.761362,-73.95778
"5900",4039027,"QUEENS","44-10","MACNISH STREET","A2","OT","ISSUED","08/03/2020","03/08/2021",2020-08-10,40.742327,-73.880089
"5901",1064452,"MANHATTAN","100","OVERLOOK TERRACE","A2","OT","ISSUED","08/03/2020","01/01/2021",2020-08-03,40.855967,-73.935412
"5902",1082653,"MANHATTAN","413","GRAND STREET","A2","OT","ISSUED","08/03/2020","07/13/2021",2020-08-03,40.715828,-73.986336
"5903",1052239,"MANHATTAN","1861","LEXINGTON AVENUE","A3","OT","ISSUED","08/03/2020","03/19/2021",2020-08-03,40.7982,-73.941919
"5904",4037468,"QUEENS","42-41","JUDGE ST","NB","","ISSUED","08/03/2020","02/21/2021",2020-08-03,40.744144,-73.880096
"5905",1076225,"MANHATTAN","25","CENTRAL PARK WEST","A2","OT","ISSUED","08/03/2020","02/19/2021",2020-08-04,40.770148,-73.9804
"5906",2090996,"BRONX","512","EAST 145TH STREET","A2","OT","ISSUED","08/03/2020","04/07/2021",2020-08-03,40.812171,-73.916081
"5907",4037468,"QUEENS","42-41","JUDGE ST","NB","","ISSUED","08/03/2020","02/21/2021",2020-08-03,40.744144,-73.880096
"5908",4210068,"QUEENS","88-05","MERRICK BOULEVARD","A2","OT","ISSUED","08/03/2020","10/19/2020",2020-08-03,40.708632,-73.79579
"5909",1076225,"MANHATTAN","25","CENTRAL PARK WEST","A2","OT","ISSUED","08/03/2020","06/24/2021",2020-08-03,40.770148,-73.9804
"5910",1017004,"MANHATTAN","315","FIFTH AVENUE","A2","OT","ISSUED","08/04/2020","10/11/2020",2020-08-18,40.747002,-73.985596
"5911",1036460,"MANHATTAN","345","PARK AVENUE","A2","OT","ISSUED","08/04/2020","09/01/2020",2020-08-04,40.758171,-73.973246
"5912",1091643,"MANHATTAN","304","HUDSON STREET","A3","EQ","ISSUED","08/04/2020","08/04/2021",2020-08-04,40.726009,-74.007519
"5913",3337037,"BROOKLYN","385","FOUNTAIN AVENUE","A2","OT","ISSUED","08/04/2020","11/20/2020",2020-08-04,40.669944,-73.87399
"5914",3337037,"BROOKLYN","385","FOUNTAIN AVENUE","A2","MH","ISSUED","08/04/2020","11/20/2020",2020-08-04,40.669944,-73.87399
"5915",3337037,"BROOKLYN","385","FOUNTAIN AVENUE","A2","PL","ISSUED","08/04/2020","08/04/2021",2020-08-04,40.669944,-73.87399
"5916",1051995,"MANHATTAN","169","EAST 105 STREET","A2","OT","ISSUED","08/04/2020","10/24/2020",2020-08-10,40.791258,-73.946002
"5917",4006620,"QUEENS","31-41","23RD STREET","A2","OT","ISSUED","08/04/2020","04/01/2021",2020-08-04,40.765712,-73.929359
"5918",4241447,"QUEENS","109-03","221 STREET","A2","OT","ISSUED","08/04/2020","02/05/2021",2020-08-04,40.707904,-73.73502
"5919",4269163,"QUEENS","12240","FARMERS BOULEVARD","A2","OT","ISSUED","08/04/2020","11/15/2020",2020-08-04,40.682626,-73.760673
"5920",4029556,"QUEENS","73-12","35TH AVENUE","A2","OT","ISSUED","08/04/2020","07/16/2021",2020-08-04,40.750922,-73.892828
"5921",3835392,"BROOKLYN","173","CONSELYEA STREET","NB","EQ","ISSUED","08/04/2020","08/04/2021",2020-08-04,40.715296,-73.943871
"5922",3835392,"BROOKLYN","173","CONSELYEA STREET","NB","","ISSUED","08/04/2020","12/10/2020",2020-08-18,40.715296,-73.943871
"5923",5087691,"STATEN ISLAND","398","LORETTO STREET","A2","OT","ISSUED","08/04/2020","12/31/2020",2020-08-04,40.500886,-74.238349
"5924",4091487,"QUEENS","67-45","75TH STREET","A2","OT","ISSUED","08/04/2020","07/27/2022",2021-09-29,40.711627,-73.877395
"5925",5174903,"STATEN ISLAND","63","ERASTINA PLACE","NB","","ISSUED","08/05/2020","03/12/2021",2020-08-05,40.635111,-74.156072
"5926",2111387,"BRONX","3768GAR","BARNES AVENUE","DM","EQ","ISSUED","08/05/2020","08/05/2021",2020-08-05,40.882247,-73.86016
"5927",2111387,"BRONX","3768GAR","BARNES AVENUE","DM","","ISSUED","08/05/2020","09/15/2020",2020-08-05,40.882247,-73.86016
"5928",4020675,"QUEENS","2646","4TH STREET","NB","","ISSUED","08/05/2020","08/05/2021",2020-08-05,40.775472,-73.932996
"5929",3194033,"BROOKLYN","2216","EAST 8 STREET","A1","","ISSUED","08/05/2020","03/25/2021",2020-08-14,40.595486,-73.962552
"5930",4225976,"QUEENS","87-87","FRANCIS LEWIS BLVD","A2","PL","ISSUED","08/05/2020","08/05/2021",2020-08-05,40.72132,-73.759632
"5931",4539589,"QUEENS","5-19","BORDEN AVENUE","A2","OT","ISSUED","08/05/2020","05/20/2021",2020-08-05,40.741621,-73.955988
"5932",5170036,"STATEN ISLAND","146","GOODALL STREET","A2","OT","ISSUED","08/05/2020","05/11/2021",2020-08-05,40.537242,-74.143975
"5933",3011711,"BROOKLYN","702","45 STREET","A3","EQ","ISSUED","08/05/2020","08/05/2021",2020-08-05,40.645022,-74.002645
"5934",1061896,"MANHATTAN","565","WEST 144 STREET","A2","OT","ISSUED","08/05/2020","12/07/2020",2020-09-18,40.825269,-73.949758
"5935",3249356,"BROOKLYN","52","SEBA AVENUE","A2","OT","ISSUED","08/06/2020","05/15/2021",2020-06-18,40.58826,-73.92222
"5936",1028159,"MANHATTAN","135","COLUMBUS AVE","A2","OT","ISSUED","08/06/2020","06/01/2021",2020-08-06,40.773401,-73.981728
"5937",4248371,"QUEENS","132-19","107 STREET","A1","","ISSUED","08/06/2020","10/18/2020",2020-08-11,40.675998,-73.832843
"5938",1082644,"MANHATTAN","271","AVENUE C","A2","OT","ISSUED","08/06/2020","05/20/2021",2020-08-06,40.729599,-73.974956
"5939",3000370,"BROOKLYN","9","DEKALB AVENUE","A2","EQ","ISSUED","08/06/2020","08/10/2021",2020-08-10,40.689985,-73.98254
"5940",4042866,"QUEENS","33-16","112 STREET","A1","","ISSUED","08/06/2020","05/28/2021",2020-08-12,40.757658,-73.857469
"5941",4285501,"QUEENS","145-17","FARMERS BLVD","A2","OT","ISSUED","08/06/2020","10/01/2020",2020-08-06,40.665845,-73.767513
"5942",2102056,"BRONX","671","EAST FORDHAM ROAD","A3","OT","ISSUED","08/06/2020","04/24/2021",2020-08-06,40.857872,-73.882884
"5943",1028714,"MANHATTAN","145","CENTRAL PARK WEST","A3","EQ","ISSUED","08/06/2020","08/06/2021",2020-08-06,40.777819,-73.974801
"5944",2095949,"BRONX","2B","EDGEWATER PARK","A1","PL","ISSUED","08/07/2020","08/07/2021",2020-08-07,40.823236,-73.807084
"5945",1035464,"MANHATTAN","320","PARK AVENUE","A2","PL","ISSUED","08/07/2020","08/07/2021",2020-08-07,40.75745,-73.973798
"5946",4103092,"QUEENS","10-10","154 STREET","A2","PL","ISSUED","08/07/2020","08/07/2021",2020-08-07,40.793052,-73.807132
"5947",3336666,"BROOKLYN","34","VAN DYKE STREET","A2","OT","ISSUED","06/12/2020","04/20/2021",2020-08-07,40.673841,-74.012008
"5948",1088122,"MANHATTAN","121","WEST 125TH STREET","DM","EQ","ISSUED","08/07/2020","08/07/2021",2020-08-07,40.80816,-73.946375
"5949",1088122,"MANHATTAN","121","WEST 125TH STREET","DM","","ISSUED","08/07/2020","04/27/2021",2020-08-07,40.80816,-73.946375
"5950",3421358,"BROOKLYN","2960","BRIGHTON 4 STREET","A3","EQ","ISSUED","08/07/2020","08/07/2021",2020-08-07,40.57952,-73.964141
"5951",3043561,"BROOKLYN","195","VAN BUREN","A2","OT","ISSUED","08/07/2020","02/20/2021",2020-08-10,40.690626,-73.938382
"5952",2051283,"BRONX","2500","BARKER AVENUE","A2","OT","ISSUED","08/07/2020","05/12/2021",2020-08-12,40.863569,-73.86936
"5953",1076193,"MANHATTAN","1585","BROADWAY","A2","OT","ISSUED","08/07/2020","08/15/2021",2020-05-14,40.760216,-73.985334
"5954",3035210,"BROOKLYN","624","EMPIRE BOULEVARD","A2","OT","ISSUED","08/07/2020","02/14/2021",2020-08-12,40.663981,-73.941477
"5955",1047535,"MANHATTAN","140","EAST 81ST STREET","A2","OT","ISSUED","08/07/2020","08/27/2021",2020-06-25,40.776112,-73.957565
"5956",5170535,"STATEN ISLAND","24","TOTTENVILLE PLACE","A2","SP","ISSUED","08/07/2020","08/07/2021",2020-08-07,40.506919,-74.25392
"5957",1033793,"MANHATTAN","321","WEST 82ND STREET","A2","OT","ISSUED","07/21/2020","10/06/2020",2020-09-17,40.786488,-73.980175
"5958",2019124,"BRONX","233","EAST 235 STREET","A2","OT","ISSUED","08/07/2020","10/29/2020",2020-08-07,40.897376,-73.869308
"5959",3161593,"BROOKLYN","2046","77TH STREET","A2","PL","ISSUED","08/09/2020","08/09/2021",2020-08-09,40.60904,-73.991929
"5960",1082644,"MANHATTAN","271","AVENUE C","A2","OT","ISSUED","08/10/2020","03/01/2021",2020-08-10,40.729599,-73.974956
"5961",4200073,"QUEENS","95-21","129TH STREET","A2","OT","ISSUED","08/10/2020","07/09/2021",2020-07-23,40.694387,-73.819321
"5962",1051383,"MANHATTAN","610","EAST 83RD STREET","A3","OT","ISSUED","08/10/2020","04/24/2021",2020-08-10,40.772879,-73.945963
"5963",1084081,"MANHATTAN","160","CONVENT AVE","A2","OT","ISSUED","08/10/2020","01/24/2021",2020-08-13,40.819196,-73.950221
"5964",3123849,"BROOKLYN","37","CLARA STREET","A2","OT","ISSUED","08/10/2020","04/21/2021",2020-08-10,40.643796,-73.981932
"5965",1001838,"MANHATTAN","350","BROADWAY","A2","OT","ISSUED","08/10/2020","08/10/2021",2020-08-10,40.716954,-74.003943
"5966",1067716,"MANHATTAN","302","WEST 12 STREET","A2","OT","ISSUED","08/12/2020","07/19/2021",2020-08-12,40.737539,-74.004561
"5967",2083436,"BRONX","3130","ARLINGTON AVENUE","A2","OT","ISSUED","08/10/2020","01/14/2021",2020-07-29,40.883246,-73.912877
"5968",2057816,"BRONX","770","E 214 STREET","A2","OT","ISSUED","08/10/2020","03/02/2021",2020-08-10,40.879201,-73.862567
"5969",4079949,"QUEENS","111-03","77 AVENUE","A1","","ISSUED","08/10/2020","04/16/2021",2020-08-21,40.714819,-73.835311
"5970",3129358,"BROOKLYN","1571","51ST STREET","A2","OT","ISSUED","08/11/2020","09/05/2020",2020-08-11,40.630388,-73.987437
"5971",3054587,"BROOKLYN","104","STEUBEN STREET","A2","MH","ISSUED","08/18/2020","07/31/2021",2020-08-18,40.694435,-73.963282
"5972",4055934,"QUEENS","66-11","51ST ROAD","A2","OT","ISSUED","08/11/2020","05/04/2021",2020-08-11,40.734322,-73.89879
"5973",1022678,"MANHATTAN","1211","AVENUE OF THE AMERICAS","A2","OT","ISSUED","08/11/2020","09/30/2020",2020-07-07,40.758393,-73.981537
"5974",1030727,"MANHATTAN","2130","BROADWAY","A2","OT","ISSUED","08/11/2020","12/31/2020",2020-05-19,40.780737,-73.981379
"5975",1085735,"MANHATTAN","200","PARK AVENUE","A3","EQ","ISSUED","08/11/2020","08/11/2021",2020-08-11,40.754162,-73.976557
"5976",1030727,"MANHATTAN","2130","BROADWAY","A2","OT","ISSUED","08/11/2020","12/31/2020",2020-05-29,40.780737,-73.981379
"5977",1081362,"MANHATTAN","333","EAST 109TH STREET","A2","OT","ISSUED","08/11/2020","01/31/2021",2020-06-09,40.79218,-73.940126
"5978",1090103,"MANHATTAN","251","WEST 117TH STREET","A2","OT","ISSUED","08/11/2020","04/01/2021",2020-02-11,40.804623,-73.953725
"5979",2013631,"BRONX","2070","GRAND CONCOURSE","A2","OT","ISSUED","08/11/2020","04/07/2021",2020-08-11,40.853222,-73.902947
"5980",1048101,"MANHATTAN","1095","PARK AVE","A2","OT","ISSUED","08/11/2020","06/29/2021",2020-01-17,40.781925,-73.955915
"5981",1070711,"MANHATTAN","140","WEST END AVENUE","A2","OT","ISSUED","08/11/2020","09/26/2020",2020-08-11,40.776111,-73.987161
"5982",2002911,"BRONX","853","WALTON AVENUE","A2","OT","ISSUED","08/11/2020","02/09/2021",2020-08-11,40.826502,-73.924518
"5983",1000868,"MANHATTAN","111","WALL STREET","A2","OT","ISSUED","08/11/2020","01/01/2021",2020-08-11,40.704553,-74.006636
"5984",3428829,"BROOKLYN","46","STOCKHOLM STREET","NB","","ISSUED","08/12/2020","12/20/2020",2020-08-12,40.696204,-73.926003
"5985",3428829,"BROOKLYN","46","STOCKHOLM STREET","NB","","RE-ISSUED","08/12/2020","12/20/2020",2020-08-15,40.696204,-73.926003
"5986",3428829,"BROOKLYN","46","STOCKHOLM STREET","NB","","RE-ISSUED","08/12/2020","12/20/2020",2020-08-15,40.696204,-73.926003
"5987",1030241,"MANHATTAN","153","WEST 78 STREET","A1","","ISSUED","08/12/2020","07/01/2021",2020-08-24,40.781903,-73.977464
"5988",4042866,"QUEENS","33-16","112 STREET","A1","","ISSUED","08/12/2020","05/28/2021",2020-08-12,40.757658,-73.857469
"5989",4042866,"QUEENS","33-16","112 STREET","A1","","ISSUED","08/12/2020","05/28/2021",2020-08-12,40.757658,-73.857469
"5990",1001862,"MANHATTAN","366","BROADWAY","A2","OT","ISSUED","08/12/2020","08/08/2021",2020-03-13,40.717591,-74.003402
"5991",1067116,"MANHATTAN","421","HUDSON STREET","A2","OT","ISSUED","08/12/2020","11/06/2020",2020-08-14,40.730063,-74.006891
"5992",3130436,"BROOKLYN","1556","54TH ST","A2","PL","ISSUED","08/12/2020","08/12/2021",2020-08-12,40.628915,-73.98934
"5993",3104850,"BROOKLYN","9010","AVE A","A2","OT","ISSUED","08/12/2020","10/02/2020",2020-08-12,40.651261,-73.917959
"5994",1000868,"MANHATTAN","111","WALL STREET","A3","EQ","ISSUED","08/12/2020","08/12/2021",2020-08-12,40.704553,-74.006636
"5995",1016889,"MANHATTAN","28","EAST 28TH STREET","A3","OT","ISSUED","08/11/2020","06/29/2021",2020-08-12,40.743876,-73.985406
"5996",1035481,"MANHATTAN","645","FIFTH AVENUE","A2","OT","ISSUED","08/12/2020","11/19/2020",2020-08-12,40.759133,-73.976407
"5997",3004019,"BROOKLYN","15","TOMPKINS PLACE","A2","OT","ISSUED","08/12/2020","08/06/2021",2020-08-12,40.685249,-73.995626
"5998",3004019,"BROOKLYN","15","TOMPKINS PLACE","A2","OT","ISSUED","08/12/2020","08/06/2021",2020-08-14,40.685249,-73.995626
"5999",4082013,"QUEENS","563","SENECA AVE","A2","OT","ISSUED","08/12/2020","03/29/2021",2020-08-12,40.704777,-73.910997
"6000",2129168,"BRONX","980","WESTCHESTER AVENUE","A3","EQ","ISSUED","08/12/2020","08/12/2021",2020-08-12,40.823204,-73.894731
"6001",1057285,"MANHATTAN","300","WEST 108 ST","A2","OT","ISSUED","08/12/2020","08/24/2020",2020-08-12,40.803033,-73.967857
"6002",4098945,"QUEENS","126-19","20TH AVE","DM","","ISSUED","08/12/2020","08/12/2021",2020-08-12,40.781698,-73.84206
"6003",4098945,"QUEENS","126-19","20TH AVE","DM","","ISSUED","08/12/2020","08/12/2021",2020-08-12,40.781698,-73.84206
"6004",1046667,"MANHATTAN","1076","MADISON AVENUE","A2","OT","ISSUED","08/12/2020","03/01/2021",2020-08-12,40.777826,-73.961041
"6005",1010910,"MANHATTAN","246","WEST 11TH STREET","A1","","ISSUED","08/10/2020","11/08/2020",2020-08-12,40.736236,-74.003092
"6006",4098945,"QUEENS","126-19","20TH AVE","DM","","ISSUED","08/12/2020","08/12/2021",2020-08-12,40.781698,-73.84206
"6007",1081791,"MANHATTAN","480","RIVERSIDE DRIVE","A2","OT","ISSUED","08/12/2020","10/01/2020",2020-08-17,40.811584,-73.963904
"6008",4098945,"QUEENS","126-19","20TH AVE","DM","","ISSUED","08/12/2020","08/12/2021",2020-08-12,40.781698,-73.84206
"6009",1036469,"MANHATTAN","160","EAST 53RD STREET","A2","SP","ISSUED","08/12/2020","08/12/2021",2020-08-12,40.758066,-73.970282
"6010",1036469,"MANHATTAN","160","EAST 53RD STREET","A2","SD","ISSUED","08/12/2020","08/12/2021",2020-08-12,40.758066,-73.970282
"6011",1078053,"MANHATTAN","725","FDR DRIVE","A2","PL","ISSUED","08/12/2020","08/12/2021",2020-07-10,40.721318,-73.974812
"6012",3035100,"BROOKLYN","345","LEFFERTS AVENUE","A2","OT","ISSUED","08/13/2020","05/31/2021",2020-08-13,40.662418,-73.949899
"6013",1000868,"MANHATTAN","111","WALL STREET","A2","OT","ISSUED","08/13/2020","01/01/2021",2020-08-13,40.704553,-74.006636
"6014",3031018,"BROOKLYN","825","PROSPECT PLACE","A1","","ISSUED","08/13/2020","07/19/2021",2020-08-13,40.674264,-73.949003
"6015",4066397,"QUEENS","58-29","82 ST","A2","OT","ISSUED","08/13/2020","03/29/2021",2020-08-13,40.727628,-73.879047
"6016",4119173,"QUEENS","154-19","NORTHERN BLVD","A1","PL","ISSUED","08/13/2020","08/13/2021",2020-08-13,40.764623,-73.810726
"6017",1030544,"MANHATTAN","2101","BROADWAY","A2","OT","ISSUED","08/13/2020","01/31/2021",2020-07-09,40.779725,-73.981686
"6018",1091646,"MANHATTAN","212","WEST 124 STREET","NB","","ISSUED","08/13/2020","08/14/2021",2020-08-14,40.808595,-73.949557
"6019",2130518,"BRONX","3019","CORLEAR AVENUE","NB","","ISSUED","08/13/2020","06/29/2021",2020-07-16,40.879381,-73.908648
"6020",2000697,"BRONX","265","ALEXANDER AVENUE","A1","EQ","ISSUED","08/13/2020","08/13/2021",2020-08-13,40.810473,-73.924847
"6021",1016921,"MANHATTAN","261","FIFTH AVENUE","A2","OT","ISSUED","08/13/2020","06/13/2021",2020-08-13,40.745131,-73.986957
"6022",4298650,"QUEENS","822","FRISCO AVE","A2","OT","ISSUED","08/13/2020","04/10/2021",2020-02-14,40.600729,-73.743858
"6023",4212952,"QUEENS","85-35","EDGERTON BLVD","A2","OT","ISSUED","08/14/2020","11/01/2020",2020-08-14,40.716227,-73.78698
"6024",1001405,"MANHATTAN","27","PARK PLACE","A1","","ISSUED","08/19/2020","04/01/2021",2020-08-19,40.713116,-74.008931
"6025",1091646,"MANHATTAN","212","WEST 124 STREET","NB","","ISSUED","08/14/2020","08/14/2021",2020-08-14,40.808595,-73.949557
"6026",1019845,"MANHATTAN","201","EAST 26 STREET","A2","OT","ISSUED","08/14/2020","11/12/2020",2020-08-14,40.740642,-73.981527
"6027",3006277,"BROOKLYN","58","ST MARKS PLACE","A3","EQ","ISSUED","08/14/2020","08/14/2021",2020-08-14,40.682113,-73.980718
"6028",1023166,"MANHATTAN","159","WEST 53RD STREET","A2","OT","ISSUED","08/14/2020","06/09/2021",2020-08-27,40.762713,-73.981261
"6029",1015587,"MANHATTAN","40","WEST 24 STREET","A2","OT","ISSUED","08/14/2020","12/18/2020",2020-08-14,40.742743,-73.990401
"6030",1085735,"MANHATTAN","200","PARK AVENUE","A2","OT","ISSUED","08/14/2020","09/01/2021",2020-06-11,40.754162,-73.976557
"6031",1063586,"MANHATTAN","480","WEST 187TH STREET","A2","OT","ISSUED","08/14/2020","12/20/2020",2020-08-14,40.851736,-73.927858
"6032",1085785,"MANHATTAN","101","WEST END AVENUE","A2","BL","ISSUED","08/14/2020","03/15/2021",2020-08-14,40.775065,-73.988634
"6033",1085785,"MANHATTAN","101","WEST END AVENUE","A2","PL","ISSUED","08/14/2020","08/14/2021",2020-08-14,40.775065,-73.988634
"6034",1083503,"MANHATTAN","160","BLEECKER STREET","A3","EQ","ISSUED","08/14/2020","08/20/2021",2020-08-20,40.728526,-73.999906
"6035",3008018,"BROOKLYN","429","COURT STREET","A2","OT","ISSUED","08/14/2020","07/01/2021",2020-08-14,40.6785,-73.997747
"6036",1090786,"MANHATTAN","1241","BROADWAY","A3","EQ","ISSUED","08/14/2020","08/14/2021",2020-08-14,40.747192,-73.988383
"6037",1016047,"MANHATTAN","452","5 AVENUE","A2","OT","ISSUED","08/14/2020","08/14/2021",2020-08-14,40.752335,-73.982416
"6038",1076193,"MANHATTAN","1585","BROADWAY","A2","OT","ISSUED","08/14/2020","08/15/2021",2020-05-14,40.760216,-73.985334
"6039",1034819,"MANHATTAN","55","WEST 55TH STREET","A2","OT","ISSUED","08/14/2020","05/31/2021",2020-08-14,40.762402,-73.976637
"6040",4618858,"QUEENS","43-16","166 ST","NB","","ISSUED","08/14/2020","05/13/2021",2020-08-14,40.758079,-73.800534
"6041",4618858,"QUEENS","43-16","166 ST","NB","","ISSUED","08/14/2020","05/13/2021",2020-08-14,40.758079,-73.800534
"6042",1084081,"MANHATTAN","160","CONVENT AVE","A2","OT","ISSUED","08/14/2020","01/24/2021",2020-08-18,40.819196,-73.950221
"6043",1000821,"MANHATTAN","55","BROAD STREET","A1","","ISSUED","08/14/2020","03/04/2021",2020-08-19,40.705189,-74.011505
"6044",1001162,"MANHATTAN","199","WATER STREET","A2","OT","ISSUED","08/15/2020","09/01/2021",2020-07-27,40.70727,-74.004314
"6045",1085735,"MANHATTAN","200","PARK AVENUE","A2","OT","ISSUED","08/15/2020","09/01/2021",2020-06-23,40.754162,-73.976557
"6046",1085735,"MANHATTAN","200","PARK AVENUE","A2","OT","ISSUED","08/15/2020","09/01/2021",2020-06-24,40.754162,-73.976557
"6047",1036460,"MANHATTAN","345","PARK AVENUE","A2","OT","ISSUED","08/15/2020","09/01/2021",2020-08-04,40.758171,-73.973246
"6048",4440257,"QUEENS","20-46","SEAGIRT BLVD","A2","OT","ISSUED","08/16/2020","04/03/2021",2020-08-16,40.595242,-73.756359
"6049",4229256,"QUEENS","92-18","219TH ST","A2","OT","ISSUED","08/16/2020","01/06/2021",2020-08-16,40.723592,-73.739287
